bcr_sample_barcode	bcr_aliquot_barcode	amount	biospecimen_barcode_bottom	concentration	day_of_shipment	month_of_shipment	plate_column	plate_row	year_of_shipment
TCGA-16-0849-01A	TCGA-16-0849-01A-01R-0677-04	4 uL	null	0.159 ug/uL	29	10	12	G	2009
TCGA-16-0849-01A	TCGA-16-0849-01A-01R-0388-07	13.3 uL	null	0.159 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01R-0390-03	16.7 uL	null	0.159 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01R-0389-01	20 uL	null	0.159 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-0385-04	26.7 uL	null	0.146 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-1004-01	3.33 uL	null	0.146 ug/uL	20	5	9	A	2010
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-0386-06	13.3 uL	null	0.146 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-0392-05	13.3 uL	null	0.146 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-0387-02	20 uL	null	0.146 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-0384-01	6.7 uL	null	0.146 ug/uL	18	9	3	A	2008
TCGA-16-0849-01A	TCGA-16-0849-01A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	5	A	2011
TCGA-16-0849-10A	TCGA-16-0849-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	8	F	2009
TCGA-16-0849-10A	TCGA-16-0849-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	8	F	2009
TCGA-16-0849-10A	TCGA-16-0849-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	8	F	2009
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-0385-04	26.7 uL	null	0.138 ug/uL	18	9	6	E	2008
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-0386-06	13.3 uL	null	0.138 ug/uL	18	9	6	E	2008
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-0387-02	20 uL	null	0.138 ug/uL	18	9	6	E	2008
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-1004-01	3.33 uL	null	0.138 ug/uL	20	5	9	B	2010
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-0384-01	6.7 uL	null	0.138 ug/uL	18	9	6	E	2008
TCGA-16-0849-10A	TCGA-16-0849-10A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	10	G	2011
TCGA-16-0850-01A	TCGA-16-0850-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	4	C	2009
TCGA-16-0850-01A	TCGA-16-0850-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	4	C	2009
TCGA-16-0850-01A	TCGA-16-0850-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	4	C	2009
TCGA-16-0850-01A	TCGA-16-0850-01A-01R-0677-04	4 uL	null	0.158 ug/uL	29	10	11	E	2009
TCGA-16-0850-01A	TCGA-16-0850-01A-01R-0390-03	16.7 uL	null	0.158 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01R-0389-01	20 uL	null	0.158 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01R-0388-07	13.3 uL	null	0.158 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-0386-06	13.3 uL	null	0.154 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-0387-02	20 uL	null	0.154 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-0385-04	26.7 uL	null	0.154 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-0384-01	6.7 uL	null	0.154 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-0392-05	13.3 uL	null	0.154 ug/uL	18	9	3	B	2008
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-1004-01	3.33 uL	null	0.154 ug/uL	20	5	9	C	2010
TCGA-16-0850-01A	TCGA-16-0850-01A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	5	B	2011
TCGA-16-0850-10A	TCGA-16-0850-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	8	G	2009
TCGA-16-0850-10A	TCGA-16-0850-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	8	G	2009
TCGA-16-0850-10A	TCGA-16-0850-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	8	G	2009
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-1004-01	3.33 uL	null	0.142 ug/uL	20	5	9	D	2010
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-0385-04	26.7 uL	null	0.142 ug/uL	18	9	6	F	2008
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-0387-02	20 uL	null	0.142 ug/uL	18	9	6	F	2008
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-0386-06	13.3 uL	null	0.142 ug/uL	18	9	6	F	2008
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-0384-01	6.7 uL	null	0.142 ug/uL	18	9	6	F	2008
TCGA-16-0850-10A	TCGA-16-0850-10A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	10	H	2011
TCGA-16-0861-01A	TCGA-16-0861-01A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	4	D	2009
TCGA-16-0861-01A	TCGA-16-0861-01A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	4	D	2009
TCGA-16-0861-01A	TCGA-16-0861-01A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	4	D	2009
TCGA-16-0861-01A	TCGA-16-0861-01A-01T-0391-07	10 uL	null	0.100 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01R-0390-03	16.7 uL	null	0.106 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01R-0388-07	13.3 uL	null	0.106 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01R-0389-01	20 uL	null	0.106 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-0385-04	26.7 uL	null	0.143 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-0386-06	13.3 uL	null	0.143 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-0387-02	20 uL	null	0.143 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-0384-01	6.7 uL	null	0.143 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-0392-05	13.3 uL	null	0.143 ug/uL	18	9	3	C	2008
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-1004-01	3.33 uL	null	0.143 ug/uL	20	5	9	E	2010
TCGA-16-0861-01A	TCGA-16-0861-01A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	5	C	2011
TCGA-16-0861-10A	TCGA-16-0861-10A-01W-0424-08	400 uL	null	.5 ug/uL	7	1	9	A	2009
TCGA-16-0861-10A	TCGA-16-0861-10A-01W-0425-09	400 uL	null	.5 ug/uL	7	1	9	A	2009
TCGA-16-0861-10A	TCGA-16-0861-10A-01W-0423-10	400 uL	null	.5 ug/uL	7	1	9	A	2009
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-1004-01	3.33 uL	null	0.143 ug/uL	20	5	9	F	2010
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-0387-02	20 uL	null	0.143 ug/uL	18	9	6	G	2008
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-0384-01	6.7 uL	null	0.143 ug/uL	18	9	6	G	2008
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-0386-06	13.3 uL	null	0.143 ug/uL	18	9	6	G	2008
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-0385-04	26.7 uL	null	0.143 ug/uL	18	9	6	G	2008
TCGA-16-0861-10A	TCGA-16-0861-10A-01D-1492-08	40 uL	null	0.05 ug/uL	4	1	11	A	2011
TCGA-16-1045-01B	TCGA-16-1045-01B-01R-1850-01	33.3 uL	null	0.16 ug/uL	27	6	1	H	2011
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-1004-01	3.33 uL	null	0.15 ug/uL	19	5	9	G	2010
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0703-09	6.7 uL	null	0.15 ug/uL	2	12	3	E	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01R-0524-07	13.3 uL	null	0.16 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01R-0678-04	4 uL	null	0.16 ug/uL	28	10	5	A	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01R-0523-03	16.7 uL	null	0.16 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01R-0522-01	20 uL	null	0.16 ug/uL	13	5	2	C	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	2	E	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	2	E	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	2	E	2009
TCGA-16-1045-01B	TCGA-16-1045-01B-01D-1492-08	40 uL	null	0.05 ug/uL	3	1	6	G	2011
TCGA-16-1045-10B	TCGA-16-1045-10B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	9	C	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	9	C	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	9	C	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	B	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-1004-01	3.33 uL	null	0.14 ug/uL	19	5	9	H	2010
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	B	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	B	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-0703-09	6.7 uL	null	0.14 ug/uL	2	12	6	H	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	B	2009
TCGA-16-1045-10B	TCGA-16-1045-10B-01D-1492-08	40 uL	null	0.05 ug/uL	3	1	12	E	2011
TCGA-16-1047-01B	TCGA-16-1047-01B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	2	F	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	2	F	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	2	F	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01R-0524-07	13.3 uL	null	0.16 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01R-0523-03	16.7 uL	null	0.16 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01R-0678-04	4 uL	null	0.16 ug/uL	28	10	6	A	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01R-0522-01	20 uL	null	0.16 ug/uL	13	5	2	D	2009
TCGA-16-1047-01B	TCGA-16-1047-01B-01D-1493-08	40 uL	null	0.05 ug/uL	3	1	1	A	2011
TCGA-16-1047-10A	TCGA-16-1047-10A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	9	D	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	9	D	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	9	D	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	C	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	C	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	C	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	C	2009
TCGA-16-1047-10A	TCGA-16-1047-10A-01D-1493-08	40 uL	null	0.05 ug/uL	3	1	6	H	2011
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1228-05	13.3 uL	null	0.15 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1224-01	6.7 uL	null	0.15 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1226-02	20 uL	null	0.15 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1227-04	26.7 uL	null	0.15 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01R-1229-03	16.7 uL	null	0.13 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01R-1230-01	20 uL	null	0.13 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01R-1231-07	13.3 uL	null	0.13 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01T-1232-07	10 uL	null	0.1 ug/uL	13	9	1	F	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01W-1295-08	60 uL	null	0.5 ug/uL	4	10	1	G	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01W-1294-10	60 uL	null	0.5 ug/uL	4	10	1	G	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01W-1296-09	60 uL	null	0.5 ug/uL	4	10	1	G	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1353-08	40 uL	null	.05 ug/uL	18	10	1	D	2010
TCGA-16-1048-01B	TCGA-16-1048-01B-01D-1495-08	40 uL	null	0.05 ug/uL	3	1	4	B	2011
TCGA-16-1048-10A	TCGA-16-1048-10A-01D-1227-04	26.7 uL	null	0.14 ug/uL	13	9	5	C	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01D-1226-02	20 uL	null	0.14 ug/uL	13	9	5	C	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01D-1224-01	6.7 uL	null	0.14 ug/uL	13	9	5	C	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01W-1296-09	60 uL	null	0.5 ug/uL	4	10	6	A	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01W-1294-10	60 uL	null	0.5 ug/uL	4	10	6	A	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01W-1295-08	60 uL	null	0.5 ug/uL	4	10	6	A	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01D-1353-08	40 uL	null	.05 ug/uL	18	10	4	D	2010
TCGA-16-1048-10A	TCGA-16-1048-10A-01D-1495-08	40 uL	null	0.05 ug/uL	3	1	9	G	2011
TCGA-16-1055-01B	TCGA-16-1055-01B-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	2	G	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	2	G	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	2	G	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01R-0522-01	20 uL	null	0.14 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01R-0524-07	13.3 uL	null	0.14 ug/uL	13	5	2	E	2009
TCGA-16-1055-01B	TCGA-16-1055-01B-01R-0523-03	16.7 uL	null	0.14 ug/uL	13	5	2	E	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	9	E	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	9	E	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	9	E	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	D	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	D	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	D	2009
TCGA-16-1055-10B	TCGA-16-1055-10B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	D	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01W-0613-09	60 uL	null	.5 ug/uL	2	9	3	A	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01W-0611-08	60 uL	null	.5 ug/uL	2	9	3	A	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01W-0609-10	60 uL	null	.5 ug/uL	2	9	3	A	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01R-0522-01	20 uL	null	0.17 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01R-0523-03	16.7 uL	null	0.17 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01R-0678-04	4 uL	null	0.17 ug/uL	28	10	4	E	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01R-0524-07	13.3 uL	null	0.17 ug/uL	13	5	2	F	2009
TCGA-16-1056-01B	TCGA-16-1056-01B-01D-1493-08	40 uL	null	0.05 ug/uL	3	1	1	B	2011
TCGA-16-1056-10A	TCGA-16-1056-10A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	E	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	E	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	E	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	E	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	9	F	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	9	F	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	9	F	2009
TCGA-16-1056-10A	TCGA-16-1056-10A-01D-1493-08	40 uL	null	0.05 ug/uL	3	1	7	A	2011
TCGA-16-1060-01A	TCGA-16-1060-01A-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01R-0678-04	4 uL	null	0.15 ug/uL	28	10	2	C	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01R-0523-03	16.7 uL	null	0.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01R-0524-07	13.3 uL	null	0.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01R-0522-01	20 uL	null	0.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	3	B	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	3	B	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	3	B	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-01A	TCGA-16-1060-01A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	G	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	F	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	F	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	F	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	F	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	9	G	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	9	G	2009
TCGA-16-1060-10A	TCGA-16-1060-10A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	9	G	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	3	C	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	3	C	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	3	C	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01R-0678-04	4 uL	null	0.00 ug/uL	28	10	2	E	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01R-0522-01	20 uL	null	0.00 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01R-0524-07	13.3 uL	null	0.00 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01R-0523-03	16.7 uL	null	0.00 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	2	H	2009
TCGA-16-1062-01A	TCGA-16-1062-01A-01T-0525-07	10 uL	null	.1 ug/uL	13	5	2	H	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	8	G	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01D-0517-01	6.7 uL	null	.15 ug/uL	13	5	8	G	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01D-0520-02	20 uL	null	.15 ug/uL	13	5	8	G	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	8	G	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01W-0613-09	60 uL	null	.5 ug/uL	2	9	10	A	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01W-0611-08	60 uL	null	.5 ug/uL	2	9	10	A	2009
TCGA-16-1062-10A	TCGA-16-1062-10A-01W-0609-10	60 uL	null	.5 ug/uL	2	9	10	A	2009
TCGA-16-1063-01B	TCGA-16-1063-01B-01T-0525-07	10 uL	null	.1 ug/uL	13	5	3	A	2009
TCGA-16-1063-01B	TCGA-16-1063-01B-01D-0932-09	30 uL	null	0.16 ug/uL	15	4	1	D	2010
TCGA-16-1063-01B	TCGA-16-1063-01B-01D-0518-04	26.7 uL	null	.15 ug/uL	13	5	3	A	2009
TCGA-16-1063-01B	TCGA-16-1063-01B-01D-0519-06	13.3 uL	null	.15 ug/uL	13	5	3	A	2009
TCGA-16-1063-01B	TCGA-16-1063-01B-01D-0521-05	13.3 uL	null	.15 ug/uL	13	5	3	A	2009
